Ensembl_ID	External_Gene_Name
ENSMUSG00000072941.5	SOD3
ENSMUSG00000072944.9	NUP62CL
ENSMUSG00000072945.3	RIPPLY1
ENSMUSG00000072946.10	PTGR2
ENSMUSG00000072949.5	ACOT1
ENSMUSG00000072950.5	GM10444
ENSMUSG00000072952.5	GM5878
ENSMUSG00000072955.11	TMSB15L
ENSMUSG00000072962.3	GM16401
ENSMUSG00000072963.2	GM10447
ENSMUSG00000072964.11	BHLHB9
ENSMUSG00000072966.9	GPRASP2
ENSMUSG00000072968.4	GM17728
ENSMUSG00000072969.2	ARMCX5
ENSMUSG00000072972.3	ADAM4
ENSMUSG00000072974.4	GM4787
ENSMUSG00000072978.3	GM5830
ENSMUSG00000072980.3	OIP5
ENSMUSG00000072982.1	9230009I02RIK
ENSMUSG00000072983.4	4933414I15RIK
ENSMUSG00000072995.1	CPXCR1
ENSMUSG00000072999.7	GM15401
ENSMUSG00000073000.2	GM10451
ENSMUSG00000073001.2	CYLC1
ENSMUSG00000073002.7	VAMP5
ENSMUSG00000073006.2	GM732
ENSMUSG00000073007.8	FAM46D
ENSMUSG00000073008.9	GPR174
ENSMUSG00000073010.7	GM5127
ENSMUSG00000073012.2	FND3C2
ENSMUSG00000073016.3	UPRT
ENSMUSG00000073018.4	GM1070
ENSMUSG00000073027.8	DMRTC1B
ENSMUSG00000073028.4	IGKV4-71
ENSMUSG00000073043.4	ATOH1
ENSMUSG00000073045.7	GM5570
ENSMUSG00000073051.4	GM14812
ENSMUSG00000073052.3	D130052B06RIK
ENSMUSG00000073060.4	ZXDA
ENSMUSG00000073062.3	ZXDB
ENSMUSG00000073063.3	HBQ1B
ENSMUSG00000073067.8	9130019P16RIK
ENSMUSG00000073069.2	MAGEB2
ENSMUSG00000073072.5	G930045G22RIK
ENSMUSG00000073073.4	GM8098
ENSMUSG00000073077.4	GM7173
ENSMUSG00000073079.5	SRP54A
ENSMUSG00000073085.2	CLDN34B4
ENSMUSG00000073090.3	GM7932
ENSMUSG00000073094.7	SMIM9
ENSMUSG00000073096.9	LRRC61
ENSMUSG00000073102.5	DRC1
ENSMUSG00000073103.2	GM10466
ENSMUSG00000073110.2	OLFR444
ENSMUSG00000073111.1	OLFR446
ENSMUSG00000073116.4	GM10471
ENSMUSG00000073117.2	GM7347
ENSMUSG00000073119.3	SPEER4A
ENSMUSG00000073125.8	XLR3B
ENSMUSG00000073130.6	GM1141
ENSMUSG00000073131.10	VMA21
ENSMUSG00000073139.7	BC023829
ENSMUSG00000073141.5	4930567H17RIK
ENSMUSG00000073144.4	4930599N23RIK
ENSMUSG00000073145.6	GM12000
ENSMUSG00000073147.3	5031425E22RIK
ENSMUSG00000073152.4	GM10475
ENSMUSG00000073154.8	9330158H04RIK
ENSMUSG00000073155.10	1810058I24RIK
ENSMUSG00000073158.3	9030624G23RIK
ENSMUSG00000073164.9	2410018L13RIK
ENSMUSG00000073173.1	GM10477
ENSMUSG00000073174.6	GM29254
ENSMUSG00000073176.4	ZFP449
ENSMUSG00000073177.6	GM773
ENSMUSG00000073179.3	GM10478
ENSMUSG00000073184.3	GM10479
ENSMUSG00000073197.6	5730507C01RIK
ENSMUSG00000073198.4	GM10480
ENSMUSG00000073207.1	CCDC160
ENSMUSG00000073208.10	SPEER4C
ENSMUSG00000073209.4	KLF14
ENSMUSG00000073226.7	GM10482
ENSMUSG00000073233.3	GM9144
ENSMUSG00000073234.3	GM8773
ENSMUSG00000073236.4	2500004C02RIK
ENSMUSG00000073242.4	DNMT3AOS
ENSMUSG00000073243.2	GM9
ENSMUSG00000073245.8	GM14819
ENSMUSG00000073247.3	GM10486
ENSMUSG00000073255.8	GM14632
ENSMUSG00000073257.3	GM10488
ENSMUSG00000073267.5	GM1993
ENSMUSG00000073274.4	GM14636
ENSMUSG00000073290.1	GM10490
ENSMUSG00000073291.3	GM10491
ENSMUSG00000073293.4	NUDT10
ENSMUSG00000073294.4	AU022751
ENSMUSG00000073295.4	NUDT11
ENSMUSG00000073367.4	GM10493
ENSMUSG00000073371.3	GM6594
ENSMUSG00000073374.3	C030034I22RIK
ENSMUSG00000073375.2	LRRC30
ENSMUSG00000073377.7	AU016765
ENSMUSG00000073380.1	ARRDC5
ENSMUSG00000073386.4	9830107B12RIK
ENSMUSG00000073388.2	A330017A19RIK
ENSMUSG00000073394.4	RUNX2OS1
ENSMUSG00000073396.4	ESP1
ENSMUSG00000073399.7	TRIM40
ENSMUSG00000073400.6	TRIM10
ENSMUSG00000073402.9	GM8909
ENSMUSG00000073403.9	GM10499
ENSMUSG00000073405.6	C920025E04RIK
ENSMUSG00000073406.8	H2-BL
ENSMUSG00000073407.1	GM6034
ENSMUSG00000073408.2	DPCR1
ENSMUSG00000073409.10	H2-Q6
ENSMUSG00000073411.9	H2-D1
ENSMUSG00000073412.6	LST1
ENSMUSG00000073413.7	LY6G6D
ENSMUSG00000073414.6	G6B
ENSMUSG00000073415.4	GM10501
ENSMUSG00000073418.4	C4B
ENSMUSG00000073420.8	BTNL5-PS
ENSMUSG00000073421.5	H2-AB1
ENSMUSG00000073422.8	H2-KE6
ENSMUSG00000073423.7	ZFP414
ENSMUSG00000073424.7	CYP4F15
ENSMUSG00000073427.3	GM4924
ENSMUSG00000073430.4	GM10505
ENSMUSG00000073433.8	ARHGDIG
ENSMUSG00000073434.9	WDR90
ENSMUSG00000073435.8	NME3
ENSMUSG00000073436.9	EME2
ENSMUSG00000073437.8	D330041H03RIK
ENSMUSG00000073448.1	GM10509
ENSMUSG00000073457.4	SMOK2B
ENSMUSG00000073458.1	SMOK2A
ENSMUSG00000073460.4	PNLDC1
ENSMUSG00000073468.9	SFT2D1
ENSMUSG00000073471.2	RSPH3A
ENSMUSG00000073478.6	D730003I15RIK
ENSMUSG00000073481.7	43161
ENSMUSG00000073482.2	GM10517
ENSMUSG00000073485.3	H3F3AOS
ENSMUSG00000073486.2	GM10518
ENSMUSG00000073489.5	IFI204
ENSMUSG00000073490.8	AI607873
ENSMUSG00000073491.8	PYDC4
ENSMUSG00000073492.2	GM10521
ENSMUSG00000073494.5	SH2D1B2
ENSMUSG00000073497.4	AA792892
ENSMUSG00000073510.2	GM7647
ENSMUSG00000073514.3	DOK6
ENSMUSG00000073528.5	GM10530
ENSMUSG00000073529.7	F830208F22RIK
ENSMUSG00000073530.9	PAPPA2
ENSMUSG00000073532.2	GM7276
ENSMUSG00000073535.5	GM5532
ENSMUSG00000073538.8	E330020D12RIK
ENSMUSG00000073542.2	CEP76
ENSMUSG00000073551.4	SPINK13
ENSMUSG00000073554.3	GM6960
ENSMUSG00000073555.1	GM4951
ENSMUSG00000073557.9	PPP1R12B
ENSMUSG00000073559.2	GM8618
ENSMUSG00000073563.2	CSNK1G3
ENSMUSG00000073565.4	PRR16
ENSMUSG00000073568.1	ARL14EPL
ENSMUSG00000073569.1	GM10540
ENSMUSG00000073572.2	GM10542
ENSMUSG00000073573.5	SPINK11
ENSMUSG00000073574.3	GRXCR2
ENSMUSG00000073590.3	3222401L13RIK
ENSMUSG00000073591.4	PCDHB22
ENSMUSG00000073594.3	GM10545
ENSMUSG00000073598.3	1700066B19RIK
ENSMUSG00000073599.7	ECSCR
ENSMUSG00000073600.3	PROB1
ENSMUSG00000073601.2	SERPINB3C
ENSMUSG00000073602.8	SERPINB3B
ENSMUSG00000073607.2	GM10548
ENSMUSG00000073608.4	GM6086
ENSMUSG00000073609.7	D2HGDH
ENSMUSG00000073610.3	GM10549
ENSMUSG00000073616.8	MYEOV2
ENSMUSG00000073627.7	C130036L24RIK
ENSMUSG00000073628.5	GM10552
ENSMUSG00000073631.1	GM10553
ENSMUSG00000073633.7	FBXO36
ENSMUSG00000073639.5	RAB18
ENSMUSG00000073640.2	RPL27-PS3
ENSMUSG00000073643.9	WDFY1
ENSMUSG00000073647.3	GM10557
ENSMUSG00000073650.6	CATIP
ENSMUSG00000073652.8	APOL7D
ENSMUSG00000073656.4	GM10558
ENSMUSG00000073658.4	CRYGB
ENSMUSG00000073664.9	NBEAL1
ENSMUSG00000073676.4	HSPE1
ENSMUSG00000073678.4	PGAP1
ENSMUSG00000073679.2	MXRA8OS
ENSMUSG00000073680.2	TMEM88B
ENSMUSG00000073682.3	GM10563
ENSMUSG00000073684.11	2610002J02RIK
ENSMUSG00000073686.2	GM10564
ENSMUSG00000073699.3	GM833
ENSMUSG00000073700.3	KLHL21
ENSMUSG00000073702.9	RPL31
ENSMUSG00000073705.8	APITD1
ENSMUSG00000073716.6	GM13241
ENSMUSG00000073721.5	GM13125
ENSMUSG00000073722.3	4931408C20RIK
ENSMUSG00000073723.8	GM13102
ENSMUSG00000073724.10	PRAMEL4
ENSMUSG00000073725.6	LMBRD1
ENSMUSG00000073728.8	TMEM51OS1
ENSMUSG00000073730.2	4933415F23RIK
ENSMUSG00000073731.10	AI507597
ENSMUSG00000073733.4	RSG1
ENSMUSG00000073735.1	DEFB18
ENSMUSG00000073737.3	GM10566
ENSMUSG00000073739.3	GM16287
ENSMUSG00000073747.2	GM7534
ENSMUSG00000073752.1	GM10570
ENSMUSG00000073753.4	GM10571
ENSMUSG00000073755.4	5730409E04RIK
ENSMUSG00000073758.8	SH3D21
ENSMUSG00000073759.6	4933407E24RIK
ENSMUSG00000073761.2	4933427I04RIK
ENSMUSG00000073764.2	GM12888
ENSMUSG00000073765.6	GM12863
ENSMUSG00000073768.1	OLFR1330
ENSMUSG00000073769.2	OLFR1331
ENSMUSG00000073770.3	OLFR1333
ENSMUSG00000073771.9	BTBD19
ENSMUSG00000073774.2	KNCN
ENSMUSG00000073775.4	KTI12
ENSMUSG00000073778.2	FADDOS
ENSMUSG00000073779.5	LRP8OS2
ENSMUSG00000073781.3	GM6471
ENSMUSG00000073785.2	KRTAP5-5
ENSMUSG00000073786.1	GM7579
ENSMUSG00000073787.3	GM10575
ENSMUSG00000073789.1	GM10577
ENSMUSG00000073791.9	EFCAB7
ENSMUSG00000073792.9	ALG6
ENSMUSG00000073794.3	I0C0044D17RIK
ENSMUSG00000073795.8	6430531B16RIK
ENSMUSG00000073797.5	GM12650
ENSMUSG00000073802.4	CDKN2B
ENSMUSG00000073803.2	4930544L04RIK
ENSMUSG00000073804.4	NPS
ENSMUSG00000073805.4	FAM196A
ENSMUSG00000073807.1	GM10581
ENSMUSG00000073809.1	GM10583
ENSMUSG00000073811.4	IFNA12
ENSMUSG00000073821.9	8030451A03RIK
ENSMUSG00000073830.9	MUP14
ENSMUSG00000073834.8	MUP11
ENSMUSG00000073835.5	MUP-PS12
ENSMUSG00000073838.8	TUFM
ENSMUSG00000073840.6	MUP-PS2
ENSMUSG00000073842.8	MUP7
ENSMUSG00000073843.3	GM12542
ENSMUSG00000073844.4	GM21957
ENSMUSG00000073846.4	GM12526
ENSMUSG00000073856.8	IQCK
ENSMUSG00000073860.10	GM829
ENSMUSG00000073862.3	GM5600
ENSMUSG00000073867.2	AA474408
ENSMUSG00000073876.3	GM13305
ENSMUSG00000073877.8	GM13306
ENSMUSG00000073878.3	GM13304
ENSMUSG00000073879.4	GM5859
ENSMUSG00000073888.10	CCL27A
ENSMUSG00000073889.8	IL11RA1
ENSMUSG00000073893.2	OLFR472
ENSMUSG00000073894.1	RBMXL2
ENSMUSG00000073896.2	OLFR716
ENSMUSG00000073897.2	OLFR17
ENSMUSG00000073898.1	OLFR713
ENSMUSG00000073899.1	OLFR1532-PS1
ENSMUSG00000073900.3	OLFR704
ENSMUSG00000073901.1	OLFR703
ENSMUSG00000073902.5	GM1966
ENSMUSG00000073906.2	OLFR692
ENSMUSG00000073907.2	OLFR689
ENSMUSG00000073908.3	OLFR687
ENSMUSG00000073909.2	OLFR688
ENSMUSG00000073910.8	MOB3B
ENSMUSG00000073913.1	OLFR678
ENSMUSG00000073914.1	OLFR677
ENSMUSG00000073915.3	OLFR676
ENSMUSG00000073916.1	OLFR669
ENSMUSG00000073917.1	OLFR665
ENSMUSG00000073919.1	OLFR663
ENSMUSG00000073920.2	OLFR661
ENSMUSG00000073922.1	OLFR659
ENSMUSG00000073923.2	OLFR657
ENSMUSG00000073924.2	OLFR656
ENSMUSG00000073925.3	OLFR654
ENSMUSG00000073926.2	OLFR653
ENSMUSG00000073927.3	OLFR652
ENSMUSG00000073928.3	OLFR651
ENSMUSG00000073929.10	TRIM30E-PS1
ENSMUSG00000073931.1	OLFR646
ENSMUSG00000073932.1	OLFR641
ENSMUSG00000073937.1	OLFR633
ENSMUSG00000073938.1	OLFR632
ENSMUSG00000073940.3	HBB-BT
ENSMUSG00000073943.4	OLFR625-PS1
ENSMUSG00000073944.3	OLFR619
ENSMUSG00000073945.1	OLFR618
ENSMUSG00000073946.4	OLFR617
ENSMUSG00000073947.3	OLFR615
ENSMUSG00000073948.1	OLFR608
ENSMUSG00000073949.3	OLFR606
ENSMUSG00000073950.3	OLFR599
ENSMUSG00000073951.2	OLFR598
ENSMUSG00000073952.3	OLFR597
ENSMUSG00000073953.3	OLFR596
ENSMUSG00000073954.3	OLFR594
ENSMUSG00000073955.1	OLFR593
ENSMUSG00000073956.2	OLFR592
ENSMUSG00000073959.3	OLFR584
ENSMUSG00000073960.1	OLFR583
ENSMUSG00000073961.1	OLFR582
ENSMUSG00000073962.7	OLFR576
ENSMUSG00000073963.1	OLFR572
ENSMUSG00000073964.2	OLFR570
ENSMUSG00000073965.1	OLFR568
ENSMUSG00000073966.2	OLFR561
ENSMUSG00000073967.2	OLFR557
ENSMUSG00000073968.3	TRIM68
ENSMUSG00000073969.2	OLFR556
ENSMUSG00000073970.1	OLFR555
ENSMUSG00000073971.1	OLFR554
ENSMUSG00000073972.1	OLFR553
ENSMUSG00000073973.3	OLFR552
ENSMUSG00000073974.2	OLFR551
ENSMUSG00000073975.2	OLFR550
ENSMUSG00000073976.8	1700026J12RIK
ENSMUSG00000073977.1	OLFR549
ENSMUSG00000073978.4	OLFR548-PS1
ENSMUSG00000073979.1	OLFR547
ENSMUSG00000073980.5	GM9574
ENSMUSG00000073982.8	RHOG
ENSMUSG00000073985.1	GM10602
ENSMUSG00000073987.4	GGH
ENSMUSG00000073988.11	TTPA
ENSMUSG00000073991.4	CNBD1
ENSMUSG00000073995.2	GM10604
ENSMUSG00000073997.2	OLFR521
ENSMUSG00000073998.1	OLFR520
ENSMUSG00000074001.2	KLHL40
ENSMUSG00000074003.3	GUCY2D
ENSMUSG00000074004.2	B3GNT6
ENSMUSG00000074006.2	OMP
ENSMUSG00000074011.4	GM7682
ENSMUSG00000074024.5	4632427E13RIK
ENSMUSG00000074026.3	GM6091
ENSMUSG00000074028.3	SLC22A13
ENSMUSG00000074029.2	GM10608
ENSMUSG00000074030.2	EXOC8
ENSMUSG00000074034.1	GM5921
ENSMUSG00000074037.3	MC1R
ENSMUSG00000074039.8	4930520O04RIK
ENSMUSG00000074052.6	BC048644
ENSMUSG00000074059.3	FBXW18
ENSMUSG00000074060.8	FBXW15
ENSMUSG00000074061.4	FBXW19
ENSMUSG00000074062.5	FBXW16
ENSMUSG00000074063.7	OSGIN1
ENSMUSG00000074064.6	MLYCD
ENSMUSG00000074065.4	GM10617
ENSMUSG00000074067.7	GM10619
ENSMUSG00000074071.7	FAM169B
ENSMUSG00000074072.2	GM10620
ENSMUSG00000074088.6	SNRNP40
ENSMUSG00000074092.5	GM6181
ENSMUSG00000074093.3	SVIP
ENSMUSG00000074102.4	RBM15B
ENSMUSG00000074108.1	RPL10-PS2
ENSMUSG00000074109.4	MRGPRX2
ENSMUSG00000074111.4	MRGPRA9
ENSMUSG00000074113.4	GM10629
ENSMUSG00000074115.3	SAA1
ENSMUSG00000074121.2	NTF5
ENSMUSG00000074123.1	7420426K07RIK
ENSMUSG00000074127.5	CMTM2A
ENSMUSG00000074128.4	GM10631
ENSMUSG00000074129.10	RPL13A
ENSMUSG00000074136.6	4930513N10RIK
ENSMUSG00000074139.6	1700057G04RIK
ENSMUSG00000074141.10	IL4I1
ENSMUSG00000074146.7	4930579C12RIK
ENSMUSG00000074149.7	GM10634
ENSMUSG00000074151.10	NLRC5
ENSMUSG00000074155.1	KLK5
ENSMUSG00000074156.4	CES1H
ENSMUSG00000074158.7	9830147E19RIK
ENSMUSG00000074164.10	VMN2R-PS54
ENSMUSG00000074165.8	ZFP788
ENSMUSG00000074166.6	AW146154
ENSMUSG00000074170.4	PLEKHF1
ENSMUSG00000074171.1	GM6658
ENSMUSG00000074178.2	GM10638
ENSMUSG00000074179.9	GM10639
ENSMUSG00000074182.6	ZNHIT6
ENSMUSG00000074183.3	GSTA1
ENSMUSG00000074184.5	SMT3H2-PS2
ENSMUSG00000074194.3	ZFP791
ENSMUSG00000074195.3	CLCA4B
ENSMUSG00000074196.8	CLCA4C-PS
ENSMUSG00000074199.5	KRTDAP
ENSMUSG00000074203.4	G430095P16RIK
ENSMUSG00000074206.4	ADH6B
ENSMUSG00000074207.8	ADH1
ENSMUSG00000074210.3	E130208F15RIK
ENSMUSG00000074211.4	SDHAF1
ENSMUSG00000074212.5	DNAJB14
ENSMUSG00000074213.2	GM10642
ENSMUSG00000074215.2	GM10643
ENSMUSG00000074217.6	2210011C24RIK
ENSMUSG00000074218.2	COX7A1
ENSMUSG00000074219.2	GM10644
ENSMUSG00000074220.7	ZFP382
ENSMUSG00000074221.9	ZFP568
ENSMUSG00000074224.2	4932431P20RIK
ENSMUSG00000074227.9	SPINT2
ENSMUSG00000074228.2	GM10645
ENSMUSG00000074232.2	GM10647
ENSMUSG00000074235.4	GM10649
ENSMUSG00000074236.3	GM9387
ENSMUSG00000074237.3	GM10650
ENSMUSG00000074238.4	AP1AR
ENSMUSG00000074240.3	CIB3
ENSMUSG00000074243.4	GM10651
ENSMUSG00000074247.8	DDA1
ENSMUSG00000074248.5	4930432M17RIK
ENSMUSG00000074250.9	GM10653
ENSMUSG00000074252.2	GM10654
ENSMUSG00000074254.3	CYP2A4
ENSMUSG00000074256.3	GM10655
ENSMUSG00000074259.8	GRAMD2
ENSMUSG00000074261.1	ERICH4
ENSMUSG00000074264.10	AMY1
ENSMUSG00000074268.4	AMY2A5
ENSMUSG00000074269.8	REC114
ENSMUSG00000074272.8	CEACAM1
ENSMUSG00000074274.5	D930028M14RIK
ENSMUSG00000074277.3	PHLDB3
ENSMUSG00000074280.5	GM6166
ENSMUSG00000074281.3	GM12522
ENSMUSG00000074282.8	ZFP94
ENSMUSG00000074283.4	ZFP109
ENSMUSG00000074284.6	GM10658
ENSMUSG00000074289.5	VMN1R173
ENSMUSG00000074291.2	VMN1R168
ENSMUSG00000074292.4	GM10660
ENSMUSG00000074300.4	BC030870
ENSMUSG00000074302.1	GM10663
ENSMUSG00000074305.7	PEAK1
ENSMUSG00000074311.3	VMN1R139
ENSMUSG00000074322.5	VMN1R132
ENSMUSG00000074336.4	APOC4
ENSMUSG00000074340.7	OVGP1
ENSMUSG00000074342.3	I830077J02RIK
ENSMUSG00000074343.3	GLDNOS
ENSMUSG00000074344.4	TMIGD3
ENSMUSG00000074345.3	TNFAIP8L3
ENSMUSG00000074346.6	KCND3OS
ENSMUSG00000074354.9	ARHGAP20OS
ENSMUSG00000074355.2	GM10676
ENSMUSG00000074357.2	AA386476
ENSMUSG00000074358.7	CCDC61
ENSMUSG00000074359.2	PSG23
ENSMUSG00000074361.7	C5AR2
ENSMUSG00000074364.5	EHD2
ENSMUSG00000074365.11	CRXOS
ENSMUSG00000074366.7	OBOX5
ENSMUSG00000074369.10	OBOX2
ENSMUSG00000074373.6	GM10680
ENSMUSG00000074375.2	SULT2A3
ENSMUSG00000074377.9	SULT2A4
ENSMUSG00000074378.3	BSPH1
ENSMUSG00000074384.3	AI429214
ENSMUSG00000074385.2	GM10684
ENSMUSG00000074388.3	GM5544
ENSMUSG00000074397.3	FOXR1
ENSMUSG00000074398.5	GM15441
ENSMUSG00000074401.2	VMN1R59
ENSMUSG00000074402.3	VMN1R55
ENSMUSG00000074403.2	HIST2H3B
ENSMUSG00000074404.5	GM1698
ENSMUSG00000074405.5	ZFP865
ENSMUSG00000074406.4	ZFP628
ENSMUSG00000074412.4	GM10689
ENSMUSG00000074415.8	2610203C20RIK
ENSMUSG00000074417.9	GM14548
ENSMUSG00000074418.4	GM15930
ENSMUSG00000074419.9	GM15448
ENSMUSG00000074420.4	GM10693
ENSMUSG00000074424.3	GM10696
ENSMUSG00000074433.4	LCE3E
ENSMUSG00000074434.3	GM6696
ENSMUSG00000074435.8	SMCP
ENSMUSG00000074436.2	DEFA-PS18
ENSMUSG00000074437.5	DEFA-RS1
ENSMUSG00000074439.4	DEFA5
ENSMUSG00000074440.3	DEFA3
ENSMUSG00000074441.3	GM15292
ENSMUSG00000074442.4	DEFA-RS7
ENSMUSG00000074443.1	DEFA22
ENSMUSG00000074444.4	GM15284
ENSMUSG00000074445.4	SPRR2A3
ENSMUSG00000074446.3	DEFA23
ENSMUSG00000074447.2	DEFA21
ENSMUSG00000074448.2	GM5615
ENSMUSG00000074449.3	GM15319
ENSMUSG00000074452.10	PATE2
ENSMUSG00000074454.3	DEFB33
ENSMUSG00000074457.8	S100A16
ENSMUSG00000074461.2	GM10699
ENSMUSG00000074465.2	GM10701
ENSMUSG00000074466.10	GM15417
ENSMUSG00000074467.4	GM10702
ENSMUSG00000074469.6	GM15348
ENSMUSG00000074472.7	ZFP872
ENSMUSG00000074473.1	A230072I06RIK
ENSMUSG00000074476.5	SPC24
ENSMUSG00000074479.3	GM10704
ENSMUSG00000074480.4	MEX3A
ENSMUSG00000074482.4	GM16589
ENSMUSG00000074483.2	BGLAP
ENSMUSG00000074485.1	GM7381
ENSMUSG00000074486.2	BGLAP2
ENSMUSG00000074489.7	BGLAP3
ENSMUSG00000074491.7	CLEC4G
ENSMUSG00000074497.4	A430078G23RIK
ENSMUSG00000074500.9	ZFP558
ENSMUSG00000074501.5	GM5612
ENSMUSG00000074502.3	UBTFL1
ENSMUSG00000074505.4	FAT3
ENSMUSG00000074506.4	GM10705
ENSMUSG00000074507.6	GM14340
ENSMUSG00000074508.4	GM10706
ENSMUSG00000074513.7	ARFIP1
ENSMUSG00000074516.5	GM10709
ENSMUSG00000074517.2	GM10710
ENSMUSG00000074519.9	ETOHI1
ENSMUSG00000074521.7	GM14327
ENSMUSG00000074527.9	GM14296
ENSMUSG00000074529.8	C330013J21RIK
ENSMUSG00000074547.4	RPS8-PS4
ENSMUSG00000074553.3	EIF1-PS1
ENSMUSG00000074555.5	GM10714
ENSMUSG00000074564.3	GM10720
ENSMUSG00000074569.4	GCNT7
ENSMUSG00000074570.11	CASS4
ENSMUSG00000074575.4	KCNG1
ENSMUSG00000074576.4	MOCS3
ENSMUSG00000074577.7	FAM65C
ENSMUSG00000074578.10	1500012F01RIK
ENSMUSG00000074579.11	LEKR1
ENSMUSG00000074580.9	4931440P22RIK
ENSMUSG00000074582.8	ARFGEF2
ENSMUSG00000074589.4	4930449A18RIK
ENSMUSG00000074591.5	ANKUB1
ENSMUSG00000074593.9	SPINT5
ENSMUSG00000074594.7	WFDC9
ENSMUSG00000074595.7	WFDC6A
ENSMUSG00000074596.3	SPINT3
ENSMUSG00000074603.3	GM10729
ENSMUSG00000074604.7	MGST2
ENSMUSG00000074607.9	TOX2
ENSMUSG00000074619.5	1700034I23RIK
ENSMUSG00000074620.5	GM10731
ENSMUSG00000074622.4	MAFB
ENSMUSG00000074623.4	GM826
ENSMUSG00000074625.8	ARHGAP40
ENSMUSG00000074627.9	MROH8
ENSMUSG00000074628.7	TLDC2
ENSMUSG00000074629.2	4930518I15RIK
ENSMUSG00000074634.9	GM7120
ENSMUSG00000074635.2	3110070M22RIK
ENSMUSG00000074637.7	SOX2
ENSMUSG00000074639.6	BC089597
ENSMUSG00000074643.10	CPNE1
ENSMUSG00000074646.8	6430550D23RIK
ENSMUSG00000074647.3	FAM83C
ENSMUSG00000074649.6	BC029722
ENSMUSG00000074650.2	GM10735
ENSMUSG00000074651.2	MCIDAS
ENSMUSG00000074652.3	MYH7B
ENSMUSG00000074653.8	LRRC31
ENSMUSG00000074655.1	GM1527
ENSMUSG00000074656.10	EIF2S2
ENSMUSG00000074657.4	KIF5A
ENSMUSG00000074664.3	A830092H15RIK
ENSMUSG00000074665.8	BPIFB4
ENSMUSG00000074671.6	TSPYL3
ENSMUSG00000074673.13	TTLL9
ENSMUSG00000074676.2	FOXS1
ENSMUSG00000074677.9	SIRPB1C
ENSMUSG00000074678.1	DEFB25
ENSMUSG00000074679.3	DEFB28
ENSMUSG00000074680.1	DEFB26
ENSMUSG00000074681.2	DEFB23
ENSMUSG00000074682.4	ZCCHC3
ENSMUSG00000074695.3	IL22
ENSMUSG00000074698.8	CSNK2A1
ENSMUSG00000074704.7	RAD21L
ENSMUSG00000074715.2	CCL28
ENSMUSG00000074731.3	ZFP345
ENSMUSG00000074733.12	5830428H23RIK
ENSMUSG00000074734.2	4933416C03RIK
ENSMUSG00000074735.2	GM21994
ENSMUSG00000074736.8	SYNDIG1
ENSMUSG00000074737.1	C530025M09RIK
ENSMUSG00000074738.2	B930041F14RIK
ENSMUSG00000074739.2	GM10750
ENSMUSG00000074743.4	THBD
ENSMUSG00000074746.2	PDZD8
ENSMUSG00000074748.3	ATXN7L3B
ENSMUSG00000074749.8	KIZ
ENSMUSG00000074753.5	GM14092
ENSMUSG00000074754.4	GM561
ENSMUSG00000074758.7	GM5535
ENSMUSG00000074763.5	MACROD2OS2
ENSMUSG00000074764.9	SEL1L2
ENSMUSG00000074766.8	ISM1
ENSMUSG00000074768.5	BHMT
ENSMUSG00000074771.8	ANKEF1
ENSMUSG00000074776.3	GM10754
ENSMUSG00000074780.1	ANAPC15-PS
ENSMUSG00000074781.4	UBE2N
ENSMUSG00000074782.3	4833422C13RIK
ENSMUSG00000074783.8	AU019990
ENSMUSG00000074785.4	PLXNC1
ENSMUSG00000074793.8	HSPA12B
ENSMUSG00000074794.7	ARRDC3
ENSMUSG00000074796.8	SLC4A11
ENSMUSG00000074797.9	ITPA
ENSMUSG00000074800.3	GM4149
ENSMUSG00000074802.8	GAS2L3
ENSMUSG00000074804.3	AU015228
ENSMUSG00000074805.5	IL1BOS
ENSMUSG00000074807.2	GM10762
ENSMUSG00000074811.2	HPS6
ENSMUSG00000074812.8	GM355
ENSMUSG00000074813.10	GM14005
ENSMUSG00000074817.2	PAPOLB
ENSMUSG00000074818.10	PDZD7
ENSMUSG00000074824.3	RSLCAN18
ENSMUSG00000074825.4	ITPRIPL1
ENSMUSG00000074826.8	GM10767
ENSMUSG00000074829.8	2010315B03RIK
ENSMUSG00000074830.3	ZFP640
ENSMUSG00000074832.8	2410141K09RIK
ENSMUSG00000074837.2	GM10770
ENSMUSG00000074841.1	GM6917
ENSMUSG00000074846.3	GM10774
ENSMUSG00000074847.2	GM10775
ENSMUSG00000074849.2	SPATA31D1C
ENSMUSG00000074852.3	HPSE2
ENSMUSG00000074862.9	BC025920
ENSMUSG00000074863.4	PLATR25
ENSMUSG00000074865.8	ZFP934
ENSMUSG00000074867.3	ZFP808
ENSMUSG00000074868.1	GM6478
ENSMUSG00000074870.3	CTS3
ENSMUSG00000074871.2	CTSM
ENSMUSG00000074872.2	CTXN2
ENSMUSG00000074873.3	AI606181
ENSMUSG00000074874.7	CTLA2B
ENSMUSG00000074876.5	SPATA5L1
ENSMUSG00000074877.3	GM10780
ENSMUSG00000074881.4	MAGEB3
ENSMUSG00000074882.3	CYP2C68
ENSMUSG00000074884.10	SERF2
ENSMUSG00000074885.3	GM10782
ENSMUSG00000074886.8	GRK6
ENSMUSG00000074887.3	EU599041
ENSMUSG00000074890.4	LCMT2
ENSMUSG00000074892.7	B3GALT5
ENSMUSG00000074895.8	EIF4E1B
ENSMUSG00000074896.3	IFIT3
ENSMUSG00000074899.4	SPTBN5
